Month,Date,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,27,16,22,1,576.00,26.181818
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,15,12,13,7,333.00,25.615385
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,69,21,56,12,1485.00,26.517857
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,38,14,29,13,836.00,28.827586
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,15,13,8,2,158.00,19.750000
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,2,2,1,0,40.00,40.000000
5,2023-05-13,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,4,3,0,76.00,25.333333
5,2023-05-13,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,1,4,0,2,0.00,
5,2023-05-13,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,6,2,0,61.00,30.500000
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,51,18,33,10,844.00,25.575758
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,32,15,35,6,962.00,27.485714
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,6,6,5,0,114.00,22.800000
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,52,20,33,13,819.00,24.818182
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,20,12,13,7,364.00,28.000000
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,21,14,13,3,319.00,24.538462
5,2023-05-14,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,1,1,0,11.00,11.000000
5,2023-05-14,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,44,14,17,8,388.00,22.823529
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,24,17,17,3,492.00,28.941176
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,35,12,17,12,452.00,26.588235
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,43,21,43,6,1224.00,28.465116
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,37,19,24,4,649.00,27.041667
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,7,9,5,0,118.00,23.600000
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-15,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,3,6,2,0,43.00,21.500000
5,2023-05-15,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,2,0,0,0.00,
5,2023-05-15,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,3,1,1,1,30.00,30.000000
5,2023-05-15,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,5,1,0,22.00,22.000000
5,2023-05-15,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,112,32,85,20,2184.00,25.694118
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,58,20,37,14,849.00,22.945946
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,27,10,6,2,138.00,23.000000
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,91,26,43,26,1077.00,25.046512
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,40,19,22,4,585.00,26.590909
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,18,11,15,4,379.00,25.266667
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,19,8,14,1,356.00,25.428571
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,53,19,38,8,979.00,25.763158
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,21,11,13,3,352.00,27.076923
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,36,10,27,7,714.00,26.444444
5,2023-05-08,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,5,0,0,0.00,
5,2023-05-08,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,1,3,3,0,63.00,21.000000
5,2023-05-08,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,3,0,,,0.00,
5,2023-05-08,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,1,1,0,30.00,30.000000
5,2023-05-08,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,54,26,33,8,857.00,25.969697
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,35,15,16,2,422.00,26.375000
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,13,14,10,1,222.00,22.200000
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,41,15,24,6,569.00,23.708333
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,34,18,29,12,639.00,22.034483
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,16,15,16,0,414.00,25.875000
5,2023-05-09,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,6,4,2,89.00,22.250000
5,2023-05-09,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,4,2,2,0,52.00,26.000000
5,2023-05-09,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,4,2,0,46.00,23.000000
5,2023-05-09,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,7,3,0,94.00,31.333333
5,2023-05-09,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,6,1,1,1,30.00,30.000000
5,2023-05-09,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,1,0,2,0.00,
5,2023-05-09,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,6,2,1,0,30.00,30.000000
5,2023-05-09,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,82,26,43,10,1114.00,25.906977
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,29,14,21,7,573.00,27.285714
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,19,14,10,3,315.00,31.500000
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,70,21,53,9,1382.00,26.075472
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,47,22,36,12,891.00,24.750000
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,32,20,20,3,508.00,25.400000
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,4,0,0,0.00,
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,1,3,1,2,24.00,24.000000
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,4,4,4,0,106.00,26.500000
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,4,3,0,69.00,23.000000
5,2023-05-10,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,3,1,0,1,0.00,
5,2023-05-10,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,3,1,0,1,0.00,
5,2023-05-10,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-10,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,75,24,56,12,1488.00,26.571429
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,39,18,26,11,674.00,25.923077
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,13,13,13,3,306.00,23.538462
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,69,25,52,10,1332.00,25.615385
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,41,17,25,9,605.00,24.200000
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,37,19,30,10,756.00,25.200000
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781,Educationdirectory.org,,3,4,2,1,54.00,27.000000
5,2023-05-11,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,6,5,3,1,51.00,17.000000
5,2023-05-11,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,5,3,0,94.00,31.333333
5,2023-05-11,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,4,2,1,54.00,27.000000
5,2023-05-20,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,0,,,0.00,
5,2023-05-20,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,4,4,3,2,72.00,24.000000
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,55,21,53,11,1332.00,25.132075
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,38,11,28,2,707.00,25.250000
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,30,17,17,4,428.00,25.176471
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,43,16,24,6,619.00,25.791667
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,32,17,17,3,389.00,22.882353
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,31,12,18,8,469.00,26.055556
5,2023-05-21,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,1,1,0,30.00,30.000000
5,2023-05-21,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,4,7,2,1,50.00,25.000000
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,79,16,32,5,857.00,26.781250
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,32,13,21,3,545.00,25.952381
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,14,10,10,3,286.00,28.600000
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,68,13,35,9,931.00,26.600000
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,54,18,24,4,606.00,25.250000
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,41,15,16,4,428.00,26.750000
5,2023-05-22,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-22,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,3,5,1,1,22.00,22.000000
5,2023-05-22,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,3,3,1,0,30.00,30.000000
5,2023-05-22,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,3,0,,,0.00,
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,53,19,35,8,840.00,24.000000
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,55,16,27,10,727.00,26.925926
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,35,14,19,6,481.00,25.315789
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,75,21,38,4,891.00,23.447368
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,51,16,25,8,530.00,21.200000
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,68,23,38,9,857.00,22.552632
5,2023-05-23,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,3,0,,,0.00,
5,2023-05-23,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,4,2,0,49.00,24.500000
5,2023-05-23,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,36,16,24,5,531.00,22.125000
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,31,11,15,9,349.00,23.266667
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,29,14,17,5,467.00,27.470588
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,52,20,37,7,883.00,23.864865
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,30,18,21,5,523.00,24.904762
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,29,11,17,2,445.00,26.176471
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,47,20,31,7,805.00,25.967742
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,21,16,15,5,454.00,30.266667
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,10,13,9,4,236.00,26.222222
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,43,20,25,5,696.00,27.840000
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,37,23,29,6,787.00,27.137931
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,29,18,15,3,374.00,24.933333
5,2023-05-04,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-04,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,1,0,0,0.00,
5,2023-05-04,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,2,2,1,2,13.00,13.000000
5,2023-05-04,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,1,0,1,0.00,
5,2023-05-04,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,2,0,,,0.00,
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,50,22,29,8,708.00,24.413793
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,24,9,14,1,363.00,25.928571
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,8,11,8,0,188.00,23.500000
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,50,24,38,6,952.00,25.052632
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,31,24,19,2,556.00,29.263158
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,24,22,15,1,414.00,27.600000
5,2023-05-05,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,1,,,0.00,
5,2023-05-05,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,1,1,0,30.00,30.000000
5,2023-05-05,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,3,2,1,46.00,23.000000
5,2023-05-05,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-05,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,64,20,32,11,826.00,25.812500
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,25,16,9,2,240.00,26.666667
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,15,18,14,3,338.00,24.142857
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,61,23,29,15,832.00,28.689655
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,34,19,26,5,668.00,25.692308
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,15,16,15,3,438.00,29.200000
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,4,2,1,55.00,27.500000
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,1,1,,,0.00,
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,2,2,0,44.00,22.000000
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,2,0,1,0.00,
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,1,,,0.00,
5,2023-05-06,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,5,2,1,49.00,24.500000
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,5,1,0,2,0.00,
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,5,2,2,2,43.00,21.500000
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,3,1,0,3,0.00,
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,1,1,0,30.00,30.000000
5,2023-05-06,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,3,3,1,1,0.00,0.000000
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,65,20,41,16,1060.00,25.853659
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,24,13,16,4,453.00,28.312500
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,13,9,7,3,180.00,25.714286
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,34,13,31,5,816.00,26.322581
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,22,15,15,5,387.00,25.800000
5,2023-05-06,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,30,16,19,4,447.00,23.526316
5,2023-05-07,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,1,0,1,0.00,
5,2023-05-07,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,3,5,3,2,86.00,28.666667
5,2023-05-07,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,2,2,1,1,30.00,30.000000
5,2023-05-07,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-07,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,2,1,0,1,0.00,
5,2023-05-07,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-27,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,1,1,0,0,0.00,
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,13,6,2,0,35.00,17.500000
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,10,5,6,0,120.00,20.000000
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,5,3,3,1,70.00,23.333333
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,19,6,11,0,244.00,22.181818
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,13,5,0,1,0.00,
5,2023-05-27,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,17,8,6,1,103.00,17.166667
5,2023-05-28,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-28,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,2,2,0,46.00,23.000000
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,19,7,10,7,226.00,22.600000
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,11,4,2,0,61.00,30.500000
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,19,7,9,1,143.00,15.888889
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,29,13,16,2,351.00,21.937500
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,10,6,8,1,122.00,15.250000
5,2023-05-28,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,17,8,14,2,248.00,17.714286
5,2023-05-29,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-29,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-29,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,16,9,9,1,245.00,27.222222
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,28,9,20,3,511.00,25.550000
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,14,9,12,1,239.00,19.916667
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,23,10,14,0,319.00,22.785714
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187,Educationdirectory.org,,14,6,6,2,157.00,26.166667
5,2023-05-29,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,19,10,11,6,284.00,25.818182
5,2023-05-30,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,1,2,2,0,39.00,19.500000
5,2023-05-30,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,1,0,,,0.00,
5,2023-05-30,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147,Educationdirectory.org,,1,2,0,0,0.00,
5,2023-05-30,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241,Educationdirectory.org,,1,2,2,0,39.00,19.500000
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147,Educationdirectory.org,,27,11,22,3,442.00,20.090909
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187,Educationdirectory.org,,19,8,8,2,131.00,16.375000
5,2023-05-30,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241,Educationdirectory.org,,2,2,1,0,20.00,20.000000
