Year-Week,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
202317,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,6,1,3,8.00,8.000000
202317,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,12,6,5,5,118.00,23.600000
202317,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,5,5,5,3,110.00,22.000000
202317,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,184,27,105,36,2468.00,23.504762
202317,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,93,26,63,24,1563.00,24.809524
202310,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,11,10,4,271.00,27.100000
202310,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,5,3,0,56.00,18.666667
202310,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,16,10,6,13,121.00,20.166667
202310,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,129,33,67,21,1489.00,22.223881
202310,white_g,google,18463616520,SUP0101,edu_grant,624999155491,142099046299,Educationdirectory.org,,1,2,,,0.00,
202310,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,140,35,108,30,2757.00,25.527778
202311,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,9,9,0,0,0.00,
202311,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,17,14,8,8,193.00,24.125000
202311,edp,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,1,6,2,1,38.00,19.000000
202311,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,9,7,6,7,83.00,13.833333
202311,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,10,10,2,9,29.00,14.500000
202311,Purdue Global,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,1,3,1,0,20.00,20.000000
202311,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,213,45,160,34,3815.00,23.843750
202311,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,213,45,151,41,3741.00,24.774834
202311,white_g,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,15,12,17,7,466.00,27.411765
202312,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,5,4,2,0,60.00,30.000000
202312,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,12,5,1,70.00,14.000000
202312,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,12,9,4,13,64.00,16.000000
202312,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,7,7,2,190.00,27.142857
202312,Purdue Global,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,1,2,1,1,7.00,7.000000
202312,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,258,45,161,41,3774.00,23.440994
202312,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,162,43,110,29,2782.00,25.290909
202312,white_g,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,16,13,3,5,40.00,13.333333
202313,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,7,9,4,1,97.00,24.250000
202313,edp,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,1,5,3,0,86.00,28.666667
202313,edp,google,18463616520,SUP0101,edu_grant,652990247988,142099046299,Educationdirectory.org,,1,4,3,0,76.00,25.333333
202313,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,7,9,5,2,87.00,17.400000
202313,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,13,11,7,3,123.00,17.571429
202308,Purdue Global,google,18463616520,SUP0101,edu_grant,,142099046299,Educationdirectory.org,,2,5,3,1,74.00,24.666667
202308,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,5,14,3,2,64.00,21.333333
202308,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,11,10,5,6,114.00,22.800000
202308,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,204,38,87,13,1989.00,22.862069
202308,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,228,36,134,30,3461.00,25.828358
202309,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,10,6,5,2,120.00,24.000000
202309,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,10,7,2,203.00,29.000000
202309,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,8,7,8,2,142.00,17.750000
202309,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,7,2,8,26.00,13.000000
202309,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,155,38,92,31,2201.00,23.923913
202309,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,168,39,108,32,2680.00,24.814815
202304,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,18,11,10,11,207.00,20.700000
202304,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,14,7,4,3,92.00,23.000000
202304,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,266,34,135,32,3104.00,22.992593
202304,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,220,32,178,39,4181.00,23.488764
202305,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,2,2,0,50.00,25.000000
202305,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,7,6,1,4,30.00,30.000000
202305,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,11,10,8,6,146.00,18.250000
202305,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,20,9,7,11,107.00,15.285714
202305,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,137,35,52,13,1307.00,25.134615
202305,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,234,40,169,48,4215.00,24.940828
202306,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,11,1,2,22.00,22.000000
202306,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,4,2,2,48.00,24.000000
202304,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,5,9,4,0,107.00,26.750000
202304,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,8,7,3,1,72.00,24.000000
202305,edp,google,18796324068,SUP0101,edu,632560918531,148291378452,Educationdirectory.org,,2,6,1,0,9.00,9.000000
202305,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,35,16,20,3,494.00,24.700000
202305,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,2,3,1,2,9.00,9.000000
202305,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,3,0,,,0.00,
202305,edp,google,18796324068,SUP0101,edu,632560918543,148291378452,Educationdirectory.org,,1,4,0,0,0.00,
202305,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,1,7,0,0,0.00,
202305,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,40,18,22,5,477.00,21.681818
202305,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,2,1,1,0,30.00,30.000000
202305,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,3,8,3,0,45.00,15.000000
202305,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,3,0,3,0.00,
202305,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,0,,,0.00,
202306,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,29,16,12,0,325.00,27.083333
202306,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,2,7,2,0,22.00,11.000000
202306,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,2,5,3,0,76.00,25.333333
202306,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,3,2,0,0,0.00,
202306,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,28,21,17,0,442.00,26.000000
202306,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,1,0,,,0.00,
202306,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,4,8,3,0,84.00,28.000000
202306,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,0,,,0.00,
202317,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,0,,,0.00,
202252,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,2,2,0,37.00,18.500000
202301,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,2,1,0,0,0.00,
202301,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,9,10,3,0,94.00,31.333333
202301,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,3,6,3,1,68.00,22.666667
202301,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,10,12,11,0,193.00,17.545455
202301,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,2,2,0,37.00,18.500000
202302,edp,google,18796324068,SUP0101,edu,632560918531,148291378452,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202302,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,5,8,3,2,57.00,19.000000
202302,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,4,0,0,0.00,
202302,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,1,4,0,0,0.00,
202302,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,15,12,9,2,208.00,23.111111
202302,Purdue Global,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,1,1,0,30.00,30.000000
202314,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,14,17,1,3,30.00,30.000000
202314,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,1,4,0,0,0.00,
202314,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,32,26,18,2,417.00,23.166667
202314,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,6,0,0,0.00,
202314,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,3,5,1,1,7.00,7.000000
202314,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,0,,,0.00,
202314,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,2,0,0,0.00,
202315,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,29,21,27,6,750.00,27.777778
202315,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,24,24,8,0,204.00,25.500000
202315,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,4,0,0,0.00,
202315,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,3,2,1,70.00,35.000000
202315,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,3,8,5,0,113.00,22.600000
202315,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,2,1,,,0.00,
202316,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,45,25,20,4,469.00,23.450000
202316,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,18,19,9,1,234.00,26.000000
202316,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,0,,,0.00,
202316,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,2,8,3,0,71.00,23.666667
202316,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,4,3,0,43.00,14.333333
202316,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,6,0,0,0.00,
202317,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,31,13,12,4,256.00,21.333333
202317,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,31,15,17,4,383.00,22.529412
202317,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,2,0,0,0.00,
202306,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,3,2,1,54.00,27.000000
202306,Purdue Global,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,1,3,0,0,0.00,
202306,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,3,2,1,27.00,13.500000
202307,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,5,11,5,0,124.00,24.800000
202307,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,1,5,3,0,68.00,22.666667
202307,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,3,10,3,2,74.00,24.666667
202307,edp,google,18796324068,SUP0101,edu,632560918555,148291378252,Educationdirectory.org,,1,1,0,0,0.00,
202307,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,6,6,5,1,117.00,23.400000
202307,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,4,2,0,42.00,21.000000
202308,edp,google,18796324068,SUP0101,edu,632560918531,148291378452,Educationdirectory.org,,1,4,3,0,53.00,17.666667
202308,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,9,10,3,1,90.00,30.000000
202308,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,1,2,,,0.00,
202308,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,1,3,2,0,25.00,12.500000
202303,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,38,17,24,2,571.00,23.791667
202303,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,8,7,2,0,22.00,11.000000
202303,edp,google,18796324068,SUP0101,edu,632560918546,148291378052,Educationdirectory.org,,2,4,4,2,72.00,18.000000
202303,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,91,25,58,6,1546.00,26.655172
202303,edp,google,18796324068,SUP0101,edu,632560918555,148291378252,Educationdirectory.org,,1,1,,,0.00,
202303,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,3,5,1,0,13.00,13.000000
202303,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,14,10,8,1,176.00,22.000000
202303,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,3,6,1,0,20.00,20.000000
202303,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,5,7,6,2,141.00,23.500000
202303,Purdue Global,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,1,0,1,0.00,
202303,white_g,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,1,5,0,0,0.00,
202303,white_g,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,2,8,0,0,0.00,
202304,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,58,24,33,7,909.00,27.545455
202304,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,4,6,3,1,80.00,26.666667
202304,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,3,4,4,1,96.00,24.000000
202304,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,62,26,26,10,659.00,25.346154
202304,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,4,2,3,0,80.00,26.666667
202304,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,12,6,6,2,119.00,19.833333
202308,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,11,11,4,2,88.00,22.000000
202308,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,5,7,4,0,73.00,18.250000
202308,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,4,4,0,0,0.00,
202308,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,5,0,0,0.00,
202308,Purdue Global,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,1,5,1,2,24.00,24.000000
202309,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,5,11,5,4,133.00,26.600000
202309,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,1,4,2,1,46.00,23.000000
202309,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,24,14,5,0,117.00,23.400000
202309,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,5,3,3,0,45.00,15.000000
202309,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,3,11,2,1,51.00,25.500000
202309,Purdue Global,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,1,0,,,0.00,
202312,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,21,19,4,1,126.00,31.500000
202312,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,67,27,26,7,704.00,27.076923
202312,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,7,10,2,2,38.00,19.000000
202312,edp,google,18796324068,SUP0101,edu,651122444573,149079977409,Educationdirectory.org,,1,5,0,0,0.00,
202312,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,4,0,0,0.00,
202313,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,6,15,5,0,126.00,25.200000
202313,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,44,24,25,3,569.00,22.760000
202310,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,10,17,5,1,109.00,21.800000
202310,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,22,20,19,1,464.00,24.421053
202310,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,2,6,1,0,24.00,24.000000
202310,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,5,7,1,0,34.00,34.000000
202310,Purdue Global,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,2,0,,,0.00,
202311,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,20,18,12,3,301.00,25.083333
202311,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,33,23,25,5,584.00,23.360000
202311,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,6,0,0,0.00,
202311,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,18,13,12,4,324.00,27.000000
202311,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,3,3,0,28.00,9.333333
202311,Purdue Global,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,1,4,1,0,20.00,20.000000
202310,Purdue Global,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,5,2,2,50.00,25.000000
202310,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,8,2,1,50.00,25.000000
202310,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,3,12,3,0,72.00,24.000000
202310,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,9,6,0,149.00,24.833333
202310,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,5,12,2,0,30.00,15.000000
202310,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,12,13,6,3,82.00,13.666667
202310,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,4,7,1,1,22.00,22.000000
202310,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,7,0,0,0.00,
202310,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,7,5,3,0,76.00,25.333333
202311,edp,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,7,3,0,76.00,25.333333
202311,edp,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,4,4,0,99.00,24.750000
202311,edp,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,8,0,0,0.00,
202311,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,0,,,0.00,
202311,Purdue Global,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,0,,,0.00,
202311,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,3,0,0,0.00,
202311,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,9,13,11,2,246.00,22.363636
202311,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,10,12,6,5,151.00,25.166667
202311,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,16,19,11,5,210.00,19.090909
202311,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,6,5,0,0,0.00,
202311,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,2,10,0,0,0.00,
202311,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,8,14,4,2,82.00,20.500000
202306,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,3,0,,,0.00,
202306,Purdue Global,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,1,5,1,0,24.00,24.000000
202306,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,7,0,0,0.00,
202306,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,24,19,22,4,606.00,27.545455
202306,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,7,12,7,1,172.00,24.571429
202306,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,4,6,1,5,30.00,30.000000
202306,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,4,9,5,1,140.00,28.000000
202306,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,7,10,1,2,40.00,40.000000
202306,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,2,0,0,0.00,
202306,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,3,10,1,1,10.00,10.000000
202307,edp,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,1,0,,,0.00,
202307,Purdue Global,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,2,0,2,0.00,
202307,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,2,3,2,0,54.00,27.000000
202307,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,26,18,27,4,663.00,24.555556
202307,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,5,9,2,2,70.00,35.000000
202307,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,10,16,8,3,223.00,27.875000
202307,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,2,5,1,0,20.00,20.000000
202307,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,5,13,2,2,56.00,28.000000
202307,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,3,0,0,0.00,
202307,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,8,0,0,0.00,
202302,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,4,11,5,1,95.00,19.000000
202302,white,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,5,13,1,4,7.00,7.000000
202302,white,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,7,13,3,1,63.00,21.000000
202302,white,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,18,17,10,3,262.00,26.200000
202302,white,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,3,8,5,1,141.00,28.200000
202302,white,google,19113255320,SUP0101,edu,640797622681,145155623460,Educationdirectory.org,,1,7,1,0,24.00,24.000000
202303,edp,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,5,7,3,0,83.00,27.666667
202303,edp,google,19113255320,SUP0101,edu,638753895302,142702195103,Educationdirectory.org,,1,1,0,0,0.00,
202303,edp,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,4,0,0,0.00,
202303,edp,google,19113255320,SUP0101,edu,640797622558,145155623460,Educationdirectory.org,,1,9,0,0,0.00,
202303,Purdue Global,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,1,6,2,0,37.00,18.500000
202303,Purdue Global,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,1,5,1,1,30.00,30.000000
202303,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,4,4,1,2,20.00,20.000000
202303,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,6,12,3,0,50.00,16.666667
202303,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,53,26,31,5,663.00,21.387097
202303,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,3,7,0,0,0.00,
