Year-Week,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
202301,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,87,28,42.0,15.0,975.0,23.214286
202302,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,5,0.0,0.0,0.0,
202302,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,2,2.0,0.0,50.0,25.0
202302,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,3,7,1.0,0.0,20.0,20.0
202306,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,7,8,3.0,4.0,62.0,20.666667
202306,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,78,26,19.0,8.0,474.0,24.947368
202306,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,154,37,103.0,28.0,2604.0,25.281553
202307,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,6,3.0,0.0,58.0,19.333333
202307,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,6,0.0,0.0,0.0,
202307,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202307,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,4,3,3.0,0.0,53.0,17.666667
202307,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,35,21,16.0,4.0,336.0,21.0
202307,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,85,31,54.0,6.0,1332.0,24.666667
202308,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,8,5.0,1.0,132.0,26.4
202308,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,6,8.0,1.0,189.0,23.625
202302,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,164,36,80.0,16.0,1914.0,23.925
202302,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,98,31,60.0,16.0,1436.0,23.933333
202303,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,5,3.0,1.0,39.0,13.0
202303,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,15,11,4.0,4.0,95.0,23.75
202303,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,4,2.0,2.0,17.0,8.5
202303,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,12,10,6.0,3.0,116.0,19.333333
202303,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,132,36,97.0,25.0,2240.0,23.092784
202303,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,167,37,114.0,21.0,2751.0,24.131579
202304,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,6,2.0,1.0,46.0,23.0
202304,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,5,4,2.0,2.0,50.0,25.0
202315,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,10,5,2.0,2.0,54.0,27.0
202315,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,12,6,8.0,7.0,192.0,24.0
202315,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,243,42,152.0,36.0,3687.0,24.256579
202315,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,132,34,72.0,18.0,1789.0,24.847222
202316,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,6,7,3.0,2.0,67.0,22.333333
202316,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,11,13,4.0,3.0,79.0,19.75
202316,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,12,6,8.0,4.0,121.0,15.125
202316,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,3,6,0.0,0.0,0.0,
202316,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,388,47,249.0,72.0,6117.0,24.566265
202316,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,91,22,67.0,16.0,1740.0,25.970149
202317,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,5,5,3.0,0.0,76.0,25.333333
202317,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,6,1.0,3.0,8.0,8.0
202317,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,12,6,5.0,5.0,118.0,23.6
202317,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,5,5,5.0,3.0,110.0,22.0
202317,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,184,27,105.0,36.0,2468.0,23.504762
202317,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,93,26,63.0,24.0,1563.0,24.809524
202310,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,11,10.0,4.0,271.0,27.1
202310,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,5,3.0,0.0,56.0,18.666667
202310,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,16,10,6.0,13.0,121.0,20.166667
202310,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,129,33,67.0,21.0,1489.0,22.223881
202310,white_g,google,18463616520,SUP0101,edu_grant,624999155491,142099046299,Educationdirectory.org,,1,2,,,0.0,
202310,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,140,35,108.0,30.0,2757.0,25.527778
202311,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,9,9,0.0,0.0,0.0,
202311,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,17,14,8.0,8.0,193.0,24.125
202311,edp,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,1,6,2.0,1.0,38.0,19.0
202311,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,9,7,6.0,7.0,83.0,13.833333
202311,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,10,10,2.0,9.0,29.0,14.5
202311,Purdue Global,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,1,3,1.0,0.0,20.0,20.0
202311,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,213,45,160.0,34.0,3815.0,23.84375
202311,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,213,45,151.0,41.0,3741.0,24.774834
202311,white_g,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,15,12,17.0,7.0,466.0,27.411765
202312,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,5,4,2.0,0.0,60.0,30.0
202312,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,12,5.0,1.0,70.0,14.0
202312,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,12,9,4.0,13.0,64.0,16.0
202312,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,7,7.0,2.0,190.0,27.142857
202312,Purdue Global,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,1,2,1.0,1.0,7.0,7.0
202312,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,258,45,161.0,41.0,3774.0,23.440994
202312,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,162,43,110.0,29.0,2782.0,25.290909
202312,white_g,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,16,13,3.0,5.0,40.0,13.333333
202313,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,7,9,4.0,1.0,97.0,24.25
202313,edp,google,18463616520,SUP0101,edu_grant,651018359955,142099046299,Educationdirectory.org,,1,5,3.0,0.0,86.0,28.666667
202313,edp,google,18463616520,SUP0101,edu_grant,652990247988,142099046299,Educationdirectory.org,,1,4,3.0,0.0,76.0,25.333333
202313,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,7,9,5.0,2.0,87.0,17.4
202313,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,13,11,7.0,3.0,123.0,17.571429
202308,Purdue Global,google,18463616520,SUP0101,edu_grant,,142099046299,Educationdirectory.org,,2,5,3.0,1.0,74.0,24.666667
202308,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,5,14,3.0,2.0,64.0,21.333333
202308,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,11,10,5.0,6.0,114.0,22.8
202308,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,204,38,87.0,13.0,1989.0,22.862069
202308,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,228,36,134.0,30.0,3461.0,25.828358
202309,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,10,6,5.0,2.0,120.0,24.0
202309,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,6,10,7.0,2.0,203.0,29.0
202309,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,8,7,8.0,2.0,142.0,17.75
202309,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,8,7,2.0,8.0,26.0,13.0
202309,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,155,38,92.0,31.0,2201.0,23.923913
202309,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,168,39,108.0,32.0,2680.0,24.814815
202304,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,18,11,10.0,11.0,207.0,20.7
202304,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,14,7,4.0,3.0,92.0,23.0
202304,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,266,34,135.0,32.0,3104.0,22.992593
202304,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,220,32,178.0,39.0,4181.0,23.488764
202305,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,2,2.0,0.0,50.0,25.0
202305,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,7,6,1.0,4.0,30.0,30.0
202305,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,11,10,8.0,6.0,146.0,18.25
202305,Purdue Global,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,20,9,7.0,11.0,107.0,15.285714
202305,white_g,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,137,35,52.0,13.0,1307.0,25.134615
202305,white_g,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,234,40,169.0,48.0,4215.0,24.940828
202306,edp,google,18463616520,SUP0101,edu_grant,624999155488,142099046299,Educationdirectory.org,,2,11,1.0,2.0,22.0,22.0
202306,edp,google,18463616520,SUP0101,edu_grant,624999155494,142099046299,Educationdirectory.org,,2,4,2.0,2.0,48.0,24.0
202304,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,5,9,4.0,0.0,107.0,26.75
202304,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,8,7,3.0,1.0,72.0,24.0
202305,edp,google,18796324068,SUP0101,edu,632560918531,148291378452,Educationdirectory.org,,2,6,1.0,0.0,9.0,9.0
202305,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,35,16,20.0,3.0,494.0,24.7
202305,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,2,3,1.0,2.0,9.0,9.0
202305,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,3,0,,,0.0,
202305,edp,google,18796324068,SUP0101,edu,632560918543,148291378452,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202305,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,1,7,0.0,0.0,0.0,
202305,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,40,18,22.0,5.0,477.0,21.681818
202305,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,2,1,1.0,0.0,30.0,30.0
202305,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,3,8,3.0,0.0,45.0,15.0
202305,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,3,0.0,3.0,0.0,
202305,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,0,,,0.0,
202306,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,29,16,12.0,0.0,325.0,27.083333
202306,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,2,7,2.0,0.0,22.0,11.0
202306,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,2,5,3.0,0.0,76.0,25.333333
202306,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,3,2,0.0,0.0,0.0,
202306,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,28,21,17.0,0.0,442.0,26.0
202306,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,1,0,,,0.0,
202306,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,4,8,3.0,0.0,84.0,28.0
202306,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,0,,,0.0,
202317,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,0,,,0.0,
202252,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,2,2.0,0.0,37.0,18.5
202301,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,2,1,0.0,0.0,0.0,
202301,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,9,10,3.0,0.0,94.0,31.333333
202301,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,3,6,3.0,1.0,68.0,22.666667
202301,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,10,12,11.0,0.0,193.0,17.545455
202301,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,2,2.0,0.0,37.0,18.5
202302,edp,google,18796324068,SUP0101,edu,632560918531,148291378452,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
202302,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,5,8,3.0,2.0,57.0,19.0
202302,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202302,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202302,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,15,12,9.0,2.0,208.0,23.111111
202302,Purdue Global,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
202314,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,14,17,1.0,3.0,30.0,30.0
202314,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202314,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,32,26,18.0,2.0,417.0,23.166667
202314,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,6,0.0,0.0,0.0,
202314,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,3,5,1.0,1.0,7.0,7.0
202314,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,0,,,0.0,
202314,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202315,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,29,21,27.0,6.0,750.0,27.777778
202315,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,24,24,8.0,0.0,204.0,25.5
202315,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202315,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,3,2.0,1.0,70.0,35.0
202315,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,3,8,5.0,0.0,113.0,22.6
202315,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,2,1,,,0.0,
202316,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,45,25,20.0,4.0,469.0,23.45
202316,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,18,19,9.0,1.0,234.0,26.0
202316,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,0,,,0.0,
202316,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,2,8,3.0,0.0,71.0,23.666667
202316,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,4,3.0,0.0,43.0,14.333333
202316,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,6,0.0,0.0,0.0,
202317,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,31,13,12.0,4.0,256.0,21.333333
202317,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,31,15,17.0,4.0,383.0,22.529412
202317,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,2,0.0,0.0,0.0,
202306,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,3,2.0,1.0,54.0,27.0
202306,Purdue Global,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,1,3,0.0,0.0,0.0,
202306,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,3,2.0,1.0,27.0,13.5
202307,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,5,11,5.0,0.0,124.0,24.8
202307,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,1,5,3.0,0.0,68.0,22.666667
202307,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,3,10,3.0,2.0,74.0,24.666667
202307,edp,google,18796324068,SUP0101,edu,632560918555,148291378252,Educationdirectory.org,,1,1,0.0,0.0,0.0,
202307,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,6,6,5.0,1.0,117.0,23.4
202307,edp,google,18796324068,SUP0101,edu,632560918684,148291378292,Educationdirectory.org,,1,4,2.0,0.0,42.0,21.0
202308,edp,google,18796324068,SUP0101,edu,632560918531,148291378452,Educationdirectory.org,,1,4,3.0,0.0,53.0,17.666667
202308,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,9,10,3.0,1.0,90.0,30.0
202308,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,1,2,,,0.0,
202308,edp,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,1,3,2.0,0.0,25.0,12.5
202303,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,38,17,24.0,2.0,571.0,23.791667
202303,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,8,7,2.0,0.0,22.0,11.0
202303,edp,google,18796324068,SUP0101,edu,632560918546,148291378052,Educationdirectory.org,,2,4,4.0,2.0,72.0,18.0
202303,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,91,25,58.0,6.0,1546.0,26.655172
202303,edp,google,18796324068,SUP0101,edu,632560918555,148291378252,Educationdirectory.org,,1,1,,,0.0,
202303,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,3,5,1.0,0.0,13.0,13.0
202303,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,14,10,8.0,1.0,176.0,22.0
202303,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,3,6,1.0,0.0,20.0,20.0
202303,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,5,7,6.0,2.0,141.0,23.5
202303,Purdue Global,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,1,0.0,1.0,0.0,
202303,white_g,google,18796324068,SUP0101,edu,632560918549,148291378012,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202303,white_g,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,2,8,0.0,0.0,0.0,
202304,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,58,24,33.0,7.0,909.0,27.545455
202304,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,4,6,3.0,1.0,80.0,26.666667
202304,edp,google,18796324068,SUP0101,edu,632560918540,148291378012,Educationdirectory.org,,3,4,4.0,1.0,96.0,24.0
202304,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,62,26,26.0,10.0,659.0,25.346154
202304,edp,google,18796324068,SUP0101,edu,632560918558,148291378252,Educationdirectory.org,,4,2,3.0,0.0,80.0,26.666667
202304,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,12,6,6.0,2.0,119.0,19.833333
202308,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,11,11,4.0,2.0,88.0,22.0
202308,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,5,7,4.0,0.0,73.0,18.25
202308,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,4,4,0.0,0.0,0.0,
202308,Purdue Global,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202308,Purdue Global,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,1,5,1.0,2.0,24.0,24.0
202309,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,5,11,5.0,4.0,133.0,26.6
202309,edp,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,1,4,2.0,1.0,46.0,23.0
202309,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,24,14,5.0,0.0,117.0,23.4
202309,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,5,3,3.0,0.0,45.0,15.0
202309,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,3,11,2.0,1.0,51.0,25.5
202309,Purdue Global,google,18796324068,SUP0101,edu,632560918537,148291378052,Educationdirectory.org,,1,0,,,0.0,
202312,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,21,19,4.0,1.0,126.0,31.5
202312,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,67,27,26.0,7.0,704.0,27.076923
202312,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,7,10,2.0,2.0,38.0,19.0
202312,edp,google,18796324068,SUP0101,edu,651122444573,149079977409,Educationdirectory.org,,1,5,0.0,0.0,0.0,
202312,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,4,0.0,0.0,0.0,
202313,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,6,15,5.0,0.0,126.0,25.2
202313,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,44,24,25.0,3.0,569.0,22.76
202310,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,10,17,5.0,1.0,109.0,21.8
202310,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,22,20,19.0,1.0,464.0,24.421053
202310,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,2,6,1.0,0.0,24.0,24.0
202310,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,5,7,1.0,0.0,34.0,34.0
202310,Purdue Global,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,2,0,,,0.0,
202311,edp,google,18796324068,SUP0101,edu,632560918534,148291378212,Educationdirectory.org,,20,18,12.0,3.0,301.0,25.083333
202311,edp,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,33,23,25.0,5.0,584.0,23.36
202311,edp,google,18796324068,SUP0101,edu,632560918681,148291378292,Educationdirectory.org,,1,6,0.0,0.0,0.0,
202311,edp,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,18,13,12.0,4.0,324.0,27.0
202311,Purdue Global,google,18796324068,SUP0101,edu,632560918552,148291378212,Educationdirectory.org,,1,3,3.0,0.0,28.0,9.333333
202311,Purdue Global,google,18796324068,SUP0101,edu,648955918998,149079977409,Educationdirectory.org,,1,4,1.0,0.0,20.0,20.0
202310,Purdue Global,google,19113255320,SUP0101,edu,638753895299,142702195103,Educationdirectory.org,,2,5,2.0,2.0,50.0,25.0
202310,Purdue Global,google,19113255320,SUP0101,edu,640797622555,145155623460,Educationdirectory.org,,1,8,2.0,1.0,50.0,25.0
202310,white,google,19113255320,SUP0101,edu,638684611639,144964042998,Educationdirectory.org,,3,12,3.0,0.0,72.0,24.0
202310,white,google,19113255320,SUP0101,edu,638684611645,144964042998,Educationdirectory.org,,2,9,6.0,0.0,149.0,24.833333
202310,white,google,19113255320,SUP0101,edu,638753895296,142702195103,Educationdirectory.org,,5,12,2.0,0.0,30.0,15.0
