Month,Date,Site_Name,UTM_Source,UTM_Campaign,UTM_Supplier_Id,UTM_Medium,UTM_Ad_Id,UTM_Content,Supplier,Matching_Time,Reg,Distinct_Schools,Accepted,Rejected,Rev,CPA
4,2023-04-26,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,58,14,18.0,2.0,264.0,14.666667
4,2023-04-27,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,175,27,57.0,4.0,1015.0,17.807018
4,2023-04-28,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,182,20,53.0,3.0,849.0,16.018868
4,2023-04-29,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,191,16,30.0,4.0,395.0,13.166667
5,2023-05-20,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,203,32,130.0,29.0,2332.0,17.938462
5,2023-05-21,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,193,25,89.0,22.0,1647.0,18.505618
5,2023-05-22,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,212,27,118.0,17.0,1935.0,16.398305
5,2023-05-23,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,202,31,133.0,27.0,2263.0,17.015038
5,2023-05-03,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,169,32,116.0,36.0,1991.0,17.163793
5,2023-05-04,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,179,30,91.0,36.0,1595.0,17.527473
5,2023-05-05,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,118,25,61.0,28.0,1110.0,18.196721
5,2023-05-06,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,192,25,112.0,37.0,2094.0,18.696429
5,2023-05-07,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,206,30,143.0,50.0,2743.0,19.181818
5,2023-05-08,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,152,31,91.0,33.0,1635.0,17.967033
5,2023-05-09,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,133,27,82.0,32.0,1561.0,19.036585
5,2023-05-10,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,136,26,68.0,25.0,1217.0,17.897059
5,2023-05-16,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,106,15,47.0,5.0,781.0,16.617021
5,2023-05-17,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,185,28,136.0,36.0,2559.0,18.816176
5,2023-05-18,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,185,27,80.0,29.0,1481.0,18.5125
5,2023-05-19,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,185,23,108.0,35.0,1922.0,17.796296
4,2023-04-30,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,180,18,18.0,1.0,292.0,16.222222
5,2023-05-01,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,190,30,133.0,26.0,2313.0,17.390977
5,2023-05-02,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,185,34,110.0,37.0,2004.0,18.218182
5,2023-05-24,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,190,21,74.0,12.0,1156.0,15.621622
5,2023-05-25,white_g,Path,,SUP0104,job_grant,grant2,,Educationdirectory.org,,64,13,34.0,13.0,673.0,19.794118
5,2023-05-11,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,174,28,93.0,22.0,1630.0,17.526882
5,2023-05-12,white_g,Path,,SUP0104,job_grant,grant1,,Educationdirectory.org,,93,19,45.0,16.0,895.0,19.888889
5,2023-05-11,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,5,2,3.0,1.0,73.0,24.333333
5,2023-05-11,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,51,17,39.0,8.0,980.0,25.128205
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,22,14,22.0,1.0,584.0,26.545455
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,10,10,9.0,0.0,233.0,25.888889
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,70,19,31.0,13.0,835.0,26.935484
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,35,14,25.0,7.0,591.0,23.64
5,2023-05-11,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,22,15,16.0,5.0,504.0,31.5
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,1,4,2.0,1.0,37.0,18.5
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,1,3,1.0,2.0,30.0,30.0
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-12,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
5,2023-05-12,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,2,1.0,1.0,13.0,13.0
5,2023-05-12,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,46,20,29.0,10.0,698.0,24.068966
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,27,16,22.0,1.0,576.0,26.181818
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,15,12,13.0,7.0,333.0,25.615385
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,69,21,56.0,12.0,1485.0,26.517857
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,38,14,29.0,13.0,836.0,28.827586
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,15,13,8.0,2.0,158.0,19.75
5,2023-05-12,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781.0,Educationdirectory.org,,2,2,1.0,0.0,40.0,40.0
5,2023-05-13,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,4,3.0,0.0,76.0,25.333333
5,2023-05-13,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,1,4,0.0,2.0,0.0,
5,2023-05-13,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,2,6,2.0,0.0,61.0,30.5
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,51,18,33.0,10.0,844.0,25.575758
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,32,15,35.0,6.0,962.0,27.485714
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,6,6,5.0,0.0,114.0,22.8
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,52,20,33.0,13.0,819.0,24.818182
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,20,12,13.0,7.0,364.0,28.0
5,2023-05-13,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,21,14,13.0,3.0,319.0,24.538462
5,2023-05-14,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,1,1.0,0.0,11.0,11.0
5,2023-05-14,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,44,14,17.0,8.0,388.0,22.823529
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,24,17,17.0,3.0,492.0,28.941176
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,35,12,17.0,12.0,452.0,26.588235
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,43,21,43.0,6.0,1224.0,28.465116
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,37,19,24.0,4.0,649.0,27.041667
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,7,9,5.0,0.0,118.0,23.6
5,2023-05-14,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-15,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,3,6,2.0,0.0,43.0,21.5
5,2023-05-15,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,2,0.0,0.0,0.0,
5,2023-05-15,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,3,1,1.0,1.0,30.0,30.0
5,2023-05-15,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,2,5,1.0,0.0,22.0,22.0
5,2023-05-15,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,112,32,85.0,20.0,2184.0,25.694118
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,58,20,37.0,14.0,849.0,22.945946
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,27,10,6.0,2.0,138.0,23.0
5,2023-05-15,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,91,26,43.0,26.0,1077.0,25.046512
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,40,19,22.0,4.0,585.0,26.590909
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,18,11,15.0,4.0,379.0,25.266667
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,19,8,14.0,1.0,356.0,25.428571
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,53,19,38.0,8.0,979.0,25.763158
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,21,11,13.0,3.0,352.0,27.076923
5,2023-05-07,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,36,10,27.0,7.0,714.0,26.444444
5,2023-05-08,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,5,0.0,0.0,0.0,
5,2023-05-08,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,1,3,3.0,0.0,63.0,21.0
5,2023-05-08,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,3,0,,,0.0,
5,2023-05-08,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
5,2023-05-08,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,54,26,33.0,8.0,857.0,25.969697
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,35,15,16.0,2.0,422.0,26.375
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,13,14,10.0,1.0,222.0,22.2
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,41,15,24.0,6.0,569.0,23.708333
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,34,18,29.0,12.0,639.0,22.034483
5,2023-05-08,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,16,15,16.0,0.0,414.0,25.875
5,2023-05-09,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,6,4.0,2.0,89.0,22.25
5,2023-05-09,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,4,2,2.0,0.0,52.0,26.0
5,2023-05-09,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,4,2.0,0.0,46.0,23.0
5,2023-05-09,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,7,3.0,0.0,94.0,31.333333
5,2023-05-09,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,6,1,1.0,1.0,30.0,30.0
5,2023-05-09,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,1,0.0,2.0,0.0,
5,2023-05-09,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,6,2,1.0,0.0,30.0,30.0
5,2023-05-09,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,82,26,43.0,10.0,1114.0,25.906977
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,29,14,21.0,7.0,573.0,27.285714
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,19,14,10.0,3.0,315.0,31.5
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,70,21,53.0,9.0,1382.0,26.075472
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,47,22,36.0,12.0,891.0,24.75
5,2023-05-09,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,32,20,20.0,3.0,508.0,25.4
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,4,0.0,0.0,0.0,
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,1,3,1.0,2.0,24.0,24.0
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,4,4,4.0,0.0,106.0,26.5
5,2023-05-10,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,2,4,3.0,0.0,69.0,23.0
5,2023-05-10,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,3,1,0.0,1.0,0.0,
5,2023-05-10,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,3,1,0.0,1.0,0.0,
5,2023-05-10,Purdue Global,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-10,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,75,24,56.0,12.0,1488.0,26.571429
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,39,18,26.0,11.0,674.0,25.923077
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,13,13,13.0,3.0,306.0,23.538462
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,69,25,52.0,10.0,1332.0,25.615385
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,41,17,25.0,9.0,605.0,24.2
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,37,19,30.0,10.0,756.0,25.2
5,2023-05-10,white_g,search,17636347892,SUP0101,edu_grant,656942504284,145439391781.0,Educationdirectory.org,,3,4,2.0,1.0,54.0,27.0
5,2023-05-11,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,6,5,3.0,1.0,51.0,17.0
5,2023-05-11,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,5,3.0,0.0,94.0,31.333333
5,2023-05-11,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,2,4,2.0,1.0,54.0,27.0
5,2023-05-20,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,2,0,,,0.0,
5,2023-05-20,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,4,4,3.0,2.0,72.0,24.0
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,55,21,53.0,11.0,1332.0,25.132075
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,38,11,28.0,2.0,707.0,25.25
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,30,17,17.0,4.0,428.0,25.176471
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,43,16,24.0,6.0,619.0,25.791667
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,32,17,17.0,3.0,389.0,22.882353
5,2023-05-20,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,31,12,18.0,8.0,469.0,26.055556
5,2023-05-21,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,1,1.0,0.0,30.0,30.0
5,2023-05-21,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,4,7,2.0,1.0,50.0,25.0
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,79,16,32.0,5.0,857.0,26.78125
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,32,13,21.0,3.0,545.0,25.952381
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,14,10,10.0,3.0,286.0,28.6
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,68,13,35.0,9.0,931.0,26.6
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,54,18,24.0,4.0,606.0,25.25
5,2023-05-21,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,41,15,16.0,4.0,428.0,26.75
5,2023-05-22,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-22,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,3,5,1.0,1.0,22.0,22.0
5,2023-05-22,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,3,3,1.0,0.0,30.0,30.0
5,2023-05-22,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,3,0,,,0.0,
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,53,19,35.0,8.0,840.0,24.0
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,55,16,27.0,10.0,727.0,26.925926
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,35,14,19.0,6.0,481.0,25.315789
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,75,21,38.0,4.0,891.0,23.447368
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,51,16,25.0,8.0,530.0,21.2
5,2023-05-22,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,68,23,38.0,9.0,857.0,22.552632
5,2023-05-23,edp,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,3,0,,,0.0,
5,2023-05-23,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,4,2.0,0.0,49.0,24.5
5,2023-05-23,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,2,0.0,0.0,0.0,
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,36,16,24.0,5.0,531.0,22.125
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,31,11,15.0,9.0,349.0,23.266667
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,29,14,17.0,5.0,467.0,27.470588
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,52,20,37.0,7.0,883.0,23.864865
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,30,18,21.0,5.0,523.0,24.904762
5,2023-05-23,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,29,11,17.0,2.0,445.0,26.176471
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,47,20,31.0,7.0,805.0,25.967742
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,21,16,15.0,5.0,454.0,30.266667
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,10,13,9.0,4.0,236.0,26.222222
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,43,20,25.0,5.0,696.0,27.84
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,37,23,29.0,6.0,787.0,27.137931
5,2023-05-03,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,29,18,15.0,3.0,374.0,24.933333
5,2023-05-04,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,1,0.0,1.0,0.0,
5,2023-05-04,edp,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,1,1,0.0,0.0,0.0,
5,2023-05-04,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,2,2,1.0,2.0,13.0,13.0
5,2023-05-04,Purdue Global,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,1,1,0.0,1.0,0.0,
5,2023-05-04,Purdue Global,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,2,0,,,0.0,
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,50,22,29.0,8.0,708.0,24.413793
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,24,9,14.0,1.0,363.0,25.928571
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,8,11,8.0,0.0,188.0,23.5
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,50,24,38.0,6.0,952.0,25.052632
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,31,24,19.0,2.0,556.0,29.263158
5,2023-05-04,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,24,22,15.0,1.0,414.0,27.6
5,2023-05-05,edp,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,1,,,0.0,
5,2023-05-05,edp,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,2,1,1.0,0.0,30.0,30.0
5,2023-05-05,edp,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,1,3,2.0,1.0,46.0,23.0
5,2023-05-05,Purdue Global,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-05,Purdue Global,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,1,0,,,0.0,
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,607713435568,141341628147.0,Educationdirectory.org,,64,20,32.0,11.0,826.0,25.8125
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,620702930077,141341628187.0,Educationdirectory.org,,25,16,9.0,2.0,240.0,26.666667
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,649118698063,149928081241.0,Educationdirectory.org,,15,18,14.0,3.0,338.0,24.142857
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,650026762788,141341628147.0,Educationdirectory.org,,61,23,29.0,15.0,832.0,28.689655
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,650931252223,141341628187.0,Educationdirectory.org,,34,19,26.0,5.0,668.0,25.692308
5,2023-05-05,white_g,search,17636347892,SUP0101,edu_grant,651015491880,149928081241.0,Educationdirectory.org,,15,16,15.0,3.0,438.0,29.2
